id_user,spent,date_created,type_of_purchase
61426535,220,2022-12-16,crystals
61448073,16,2022-12-14,crystals
61448073,48,2022-12-15,crystals
61492148,20,2022-12-13,coins
61492148,90,2022-12-13,coins
61492541,45,2022-12-13,coins
61492541,90,2022-12-13,coins
61528451,10,2022-12-16,crystals
61528451,30,2022-12-13,coins
61528451,48,2022-12-15,crystals
61528451,120,2022-12-16,crystals
61528451,120,2022-12-16,crystals
61528451,120,2022-12-16,crystals
61528451,120,2022-12-16,crystals
61549229,140,2022-12-20,crystals
61549229,220,2022-12-16,crystals
61549229,220,2022-12-16,crystals
61560904,5,2022-12-14,crystals
61560904,45,2022-12-13,coins
61562814,30,2022-12-13,coins
61562814,155,2022-12-13,coins
61613683,5,2022-12-15,crystals
61613683,90,2022-12-13,coins
61620729,10,2022-12-15,crystals
61620729,80,2022-12-15,crystals
61620729,80,2022-12-15,crystals
61620729,80,2022-12-15,crystals
61620729,120,2022-12-16,crystals
61620729,120,2022-12-16,crystals
61620729,140,2022-12-20,crystals
61622635,10,2022-12-16,crystals
61622635,220,2022-12-17,crystals
61622635,220,2022-12-17,crystals
61655558,20,2022-12-13,coins
61655558,90,2022-12-13,coins
61787523,5,2022-12-14,crystals
61787523,20,2022-12-13,coins
61794790,90,2022-12-18,crystals
61794790,220,2022-12-16,crystals
61794790,320,2022-12-16,crystals
61826766,10,2022-12-15,crystals
61826766,20,2022-12-13,coins
61853695,10,2022-12-15,crystals
61853695,80,2022-12-15,crystals
61853695,80,2022-12-15,crystals
61912961,10,2022-12-15,crystals
61912961,80,2022-12-15,crystals
61912961,80,2022-12-15,crystals
61918721,16,2022-12-14,crystals
61918721,48,2022-12-14,crystals
61918721,48,2022-12-15,crystals
61918721,120,2022-12-16,crystals
62008112,5,2022-12-15,crystals
62008112,16,2022-12-14,crystals
62011374,80,2022-12-15,crystals
62011374,80,2022-12-15,crystals
62011374,80,2022-12-15,crystals
62026295,10,2022-12-15,crystals
62026295,10,2022-12-20,crystals
62026295,80,2022-12-15,crystals
62026295,80,2022-12-15,crystals
62026295,80,2022-12-15,crystals
62026295,120,2022-12-15,crystals
62026295,120,2022-12-16,crystals
62071193,16,2022-12-14,crystals
62071193,48,2022-12-14,crystals
62154656,10,2022-12-15,crystals
62154656,30,2022-12-15,crystals
62154656,80,2022-12-15,crystals
62154656,80,2022-12-15,crystals
62154656,90,2022-12-19,crystals
62154656,120,2022-12-16,crystals
62154656,120,2022-12-16,crystals
62244148,10,2022-12-17,crystals
62244148,10,2022-12-18,crystals
62244148,220,2022-12-16,crystals
62309958,90,2022-12-13,coins
62309958,800,2022-12-13,coins
62333382,140,2022-12-20,crystals
62333382,220,2022-12-16,crystals
62333382,220,2022-12-17,crystals
62345503,16,2022-12-14,crystals
62345503,48,2022-12-14,crystals
62345503,48,2022-12-14,crystals
62345503,48,2022-12-15,crystals
62345503,120,2022-12-16,crystals
62380557,140,2022-12-21,crystals
62380557,220,2022-12-16,crystals
62380557,220,2022-12-16,crystals
62430574,5,2022-12-14,crystals
62430574,155,2022-12-13,coins
62445303,5,2022-12-15,crystals
62445303,90,2022-12-13,coins
62450895,10,2022-12-16,crystals
62450895,90,2022-12-18,crystals
62450895,220,2022-12-16,crystals
62612303,5,2022-12-14,crystals
62612303,20,2022-12-13,coins
62621075,90,2022-12-18,crystals
62621075,220,2022-12-16,crystals
62621075,320,2022-12-16,crystals
62624479,10,2022-12-16,crystals
62624479,50,2022-12-16,crystals
62624479,220,2022-12-16,crystals
62673287,48,2022-12-14,crystals
62673287,90,2022-12-19,crystals
62686098,10,2022-12-21,crystals
62686098,80,2022-12-15,crystals
62686098,80,2022-12-15,crystals
62686098,80,2022-12-15,crystals
62686098,80,2022-12-15,crystals
62686098,90,2022-12-18,crystals
62686098,120,2022-12-16,crystals
62686098,140,2022-12-20,crystals
62686098,320,2022-12-16,crystals
62686098,320,2022-12-16,crystals
62848561,30,2022-12-15,crystals
62848561,90,2022-12-13,coins
62883214,140,2022-12-20,crystals
62883214,220,2022-12-16,crystals
62883214,320,2022-12-16,crystals
62914116,5,2022-12-15,crystals
62914116,90,2022-12-13,coins
62915337,5,2022-12-15,crystals
62915337,90,2022-12-13,coins
62941448,5,2022-12-16,crystals
62941448,10,2022-12-16,crystals
62941448,320,2022-12-16,crystals
62952124,90,2022-12-18,crystals
62952124,220,2022-12-16,crystals
62952124,320,2022-12-16,crystals
62993630,10,2022-12-16,crystals
62993630,220,2022-12-16,crystals
62993630,220,2022-12-16,crystals
63005476,10,2022-12-17,crystals
63005476,80,2022-12-15,crystals
63005476,80,2022-12-15,crystals
63005476,80,2022-12-15,crystals
63005476,80,2022-12-15,crystals
63005476,90,2022-12-18,crystals
63005476,120,2022-12-16,crystals
63005476,140,2022-12-19,crystals
63005476,140,2022-12-20,crystals
63005476,320,2022-12-16,crystals
63019701,140,2022-12-19,crystals
63019701,220,2022-12-16,crystals
63019701,220,2022-12-16,crystals
63040314,10,2022-12-14,crystals
63040314,16,2022-12-14,crystals
63054103,5,2022-12-15,crystals
63054103,90,2022-12-13,coins
63075010,10,2022-12-16,crystals
63075010,220,2022-12-17,crystals
63075010,320,2022-12-16,crystals
63415953,10,2022-12-16,crystals
63415953,48,2022-12-15,crystals
63415953,90,2022-12-13,coins
63415953,120,2022-12-16,crystals
63415953,120,2022-12-16,crystals
63415953,120,2022-12-16,crystals
63415953,120,2022-12-16,crystals
63415953,120,2022-12-16,crystals
63415953,120,2022-12-16,crystals
63415953,120,2022-12-16,crystals
63415953,120,2022-12-16,crystals
63415953,120,2022-12-16,crystals
63415953,120,2022-12-16,crystals
63415953,120,2022-12-16,crystals
63415953,120,2022-12-16,crystals
63415953,120,2022-12-16,crystals
63487869,30,2022-12-13,coins
63487869,48,2022-12-15,crystals
63618168,5,2022-12-22,crystals
63618168,20,2022-12-13,coins
63693557,10,2022-12-15,crystals
63693557,20,2022-12-14,crystals
63702800,5,2022-12-15,crystals
63702800,90,2022-12-13,coins
63721020,5,2022-12-14,crystals
63721020,20,2022-12-13,coins
63746870,10,2022-12-14,crystals
63746870,16,2022-12-14,crystals
63792114,20,2022-12-14,crystals
63792114,48,2022-12-15,crystals
63832286,140,2022-12-21,crystals
63832286,220,2022-12-16,crystals
63832286,320,2022-12-16,crystals
63843485,10,2022-12-14,crystals
63843485,120,2022-12-16,crystals
63849077,20,2022-12-13,coins
63849077,90,2022-12-13,coins
63861111,220,2022-12-16,crystals
63861111,220,2022-12-16,crystals
63861111,220,2022-12-17,crystals
63905063,10,2022-12-15,crystals
63905063,80,2022-12-15,crystals
63905063,80,2022-12-15,crystals
63907166,90,2022-12-18,crystals
63907166,220,2022-12-16,crystals
63907166,320,2022-12-16,crystals
63962230,20,2022-12-14,coins
63962230,20,2022-12-19,crystals
63962230,45,2022-12-13,coins
63964558,48,2022-12-15,crystals
63964558,120,2022-12-16,crystals
63969960,10,2022-12-16,crystals
63969960,80,2022-12-15,crystals
63969960,80,2022-12-15,crystals
63969960,80,2022-12-15,crystals
63969960,80,2022-12-15,crystals
63969960,220,2022-12-17,crystals
63969960,220,2022-12-17,crystals
63998980,10,2022-12-16,crystals
63998980,220,2022-12-16,crystals
63998980,220,2022-12-16,crystals
64021883,220,2022-12-16,crystals
64021883,220,2022-12-16,crystals
64021883,320,2022-12-16,crystals
64026228,10,2022-12-16,crystals
64026228,80,2022-12-15,crystals
64026228,80,2022-12-15,crystals
64026228,80,2022-12-15,crystals
64026228,80,2022-12-15,crystals
64026228,90,2022-12-19,crystals
64026228,140,2022-12-22,crystals
64026228,220,2022-12-17,crystals
64026228,320,2022-12-16,crystals
64026228,320,2022-12-16,crystals
64043097,90,2022-12-13,coins
64043097,155,2022-12-13,coins
64082019,90,2022-12-18,crystals
64082019,220,2022-12-16,crystals
64082019,320,2022-12-16,crystals
64104790,20,2022-12-13,coins
64104790,90,2022-12-13,coins
64121454,10,2022-12-16,crystals
64121454,10,2022-12-16,crystals
64121454,80,2022-12-15,crystals
64121454,80,2022-12-15,crystals
64121454,80,2022-12-15,crystals
64121454,80,2022-12-15,crystals
64121454,90,2022-12-18,crystals
64121454,90,2022-12-18,crystals
64121454,140,2022-12-19,crystals
64121454,140,2022-12-20,crystals
64121454,140,2022-12-20,crystals
64121454,220,2022-12-17,crystals
64121454,320,2022-12-16,crystals
64121454,320,2022-12-16,crystals
64180078,30,2022-12-15,crystals
64180078,90,2022-12-13,coins
64205057,80,2022-12-15,crystals
64205057,80,2022-12-15,crystals
64205057,80,2022-12-15,crystals
64252574,5,2022-12-14,crystals
64252574,800,2022-12-13,coins
64264908,220,2022-12-16,crystals
64264908,220,2022-12-17,crystals
64264908,320,2022-12-16,crystals
64314481,5,2022-12-15,crystals
64314481,90,2022-12-13,coins
64354468,10,2022-12-15,crystals
64354468,80,2022-12-15,crystals
64354468,80,2022-12-15,crystals
64447758,220,2022-12-16,crystals
64447758,220,2022-12-16,crystals
64447758,320,2022-12-16,crystals
64463982,140,2022-12-19,crystals
64463982,220,2022-12-16,crystals
64463982,320,2022-12-16,crystals
64591097,10,2022-12-15,crystals
64591097,80,2022-12-15,crystals
64591097,80,2022-12-15,crystals
64591097,80,2022-12-15,crystals
64591097,90,2022-12-18,crystals
64591097,120,2022-12-16,crystals
64591097,320,2022-12-16,crystals
64591907,10,2022-12-15,crystals
64591907,16,2022-12-14,crystals
64591907,16,2022-12-14,crystals
64591907,48,2022-12-14,crystals
64591907,48,2022-12-15,crystals
64607069,5,2022-12-14,crystals
64607069,20,2022-12-13,coins
64645639,16,2022-12-14,crystals
64645639,48,2022-12-14,crystals
64645639,120,2022-12-16,crystals
64645639,120,2022-12-16,crystals
64703069,5,2022-12-14,crystals
64703069,20,2022-12-13,coins
64722843,140,2022-12-20,crystals
64722843,140,2022-12-21,crystals
64722843,320,2022-12-16,crystals
64726548,20,2022-12-12,coins
64726548,20,2022-12-16,crystals
64730603,5,2022-12-15,crystals
64730603,30,2022-12-13,coins
64752665,5,2022-12-20,crystals
64752665,10,2022-12-16,crystals
64752665,80,2022-12-15,crystals
64752665,80,2022-12-15,crystals
64752665,80,2022-12-15,crystals
64752665,80,2022-12-15,crystals
64752665,90,2022-12-18,crystals
64752665,90,2022-12-19,crystals
64752665,220,2022-12-17,crystals
64752665,320,2022-12-16,crystals
64776290,5,2022-12-15,crystals
64776290,90,2022-12-13,coins
64778664,10,2022-12-14,crystals
64778664,10,2022-12-14,crystals
64781491,140,2022-12-21,crystals
64781491,220,2022-12-17,crystals
64781491,320,2022-12-16,crystals
64803053,20,2022-12-14,crystals
64803053,48,2022-12-15,crystals
64820535,20,2022-12-13,coins
64820535,45,2022-12-12,coins
64838259,5,2022-12-14,crystals
64838259,20,2022-12-13,coins
64850016,220,2022-12-16,crystals
64850016,220,2022-12-16,crystals
64850016,220,2022-12-17,crystals
64868856,10,2022-12-14,crystals
64868856,16,2022-12-14,crystals
64879376,220,2022-12-16,crystals
64879376,220,2022-12-17,crystals
64879376,320,2022-12-16,crystals
64883364,5,2022-12-16,crystals
64883364,10,2022-12-15,crystals
64883558,16,2022-12-14,crystals
64883558,48,2022-12-15,crystals
64891799,30,2022-12-14,crystals
64891799,45,2022-12-13,coins
64899508,5,2022-12-14,crystals
64899508,20,2022-12-13,coins
64943683,80,2022-12-15,crystals
64943683,80,2022-12-15,crystals
64943683,80,2022-12-15,crystals
64943683,80,2022-12-15,crystals
64943683,90,2022-12-18,crystals
64943683,90,2022-12-19,crystals
64943683,90,2022-12-19,crystals
64943683,120,2022-12-16,crystals
64943683,140,2022-12-20,crystals
64943683,220,2022-12-17,crystals
64946118,90,2022-12-18,crystals
64946118,220,2022-12-17,crystals
64946118,320,2022-12-16,crystals
64959075,5,2022-12-15,crystals
64959075,90,2022-12-13,coins
64991262,16,2022-12-14,crystals
64991262,48,2022-12-14,crystals
64991262,48,2022-12-15,crystals
64991262,48,2022-12-15,crystals
64991262,120,2022-12-16,crystals
65002863,10,2022-12-16,crystals
65002863,16,2022-12-14,crystals
65038494,10,2022-12-18,crystals
65038494,140,2022-12-19,crystals
65038494,220,2022-12-16,crystals
65045526,10,2022-12-14,crystals
65045526,16,2022-12-14,crystals
65045526,16,2022-12-14,crystals
65045526,48,2022-12-15,crystals
65068010,10,2022-12-16,crystals
65068010,10,2022-12-17,crystals
65068010,30,2022-12-18,crystals
65068010,80,2022-12-15,crystals
65068010,80,2022-12-15,crystals
65068010,80,2022-12-15,crystals
65068010,80,2022-12-15,crystals
65068010,90,2022-12-18,crystals
65068010,140,2022-12-19,crystals
65068010,320,2022-12-16,crystals
65077649,220,2022-12-16,crystals
65077649,220,2022-12-16,crystals
65077649,220,2022-12-17,crystals
65092528,5,2022-12-14,crystals
65092528,20,2022-12-13,coins
65132831,5,2022-12-15,crystals
65132831,30,2022-12-13,coins
65154894,16,2022-12-14,crystals
65154894,120,2022-12-16,crystals
65208676,16,2022-12-14,crystals
65208676,120,2022-12-16,crystals
65214702,30,2022-12-13,coins
65214702,30,2022-12-15,crystals
65236647,140,2022-12-20,crystals
65236647,220,2022-12-16,crystals
65236647,220,2022-12-16,crystals
65240404,16,2022-12-14,crystals
65240404,48,2022-12-14,crystals
65273046,220,2022-12-16,crystals
65273046,220,2022-12-16,crystals
65273046,220,2022-12-16,crystals
65274335,5,2022-12-15,crystals
65274335,300,2022-12-13,coins
65286188,80,2022-12-15,crystals
65286188,80,2022-12-15,crystals
65286188,80,2022-12-15,crystals
65286188,80,2022-12-15,crystals
65286188,90,2022-12-18,crystals
65286188,120,2022-12-16,crystals
65286188,120,2022-12-16,crystals
65290305,16,2022-12-14,crystals
65290305,48,2022-12-15,crystals
65303001,140,2022-12-19,crystals
65303001,220,2022-12-16,crystals
65303001,220,2022-12-16,crystals
65306976,30,2022-12-15,crystals
65306976,90,2022-12-13,coins
65308785,16,2022-12-14,crystals
65308785,48,2022-12-15,crystals
65325151,16,2022-12-14,crystals
65325151,48,2022-12-15,crystals
65328179,80,2022-12-15,crystals
65328179,80,2022-12-15,crystals
65328179,80,2022-12-15,crystals
65328179,80,2022-12-15,crystals
65328179,120,2022-12-16,crystals
65328179,120,2022-12-16,crystals
65328179,140,2022-12-20,crystals
65376065,90,2022-12-18,crystals
65376065,90,2022-12-18,crystals
65376065,220,2022-12-16,crystals
65380515,5,2022-12-16,crystals
65380515,10,2022-12-14,crystals
65414923,90,2022-12-18,crystals
65414923,220,2022-12-17,crystals
65414923,320,2022-12-16,crystals
65415054,220,2022-12-16,crystals
65415054,220,2022-12-17,crystals
65415054,320,2022-12-16,crystals
65436624,5,2022-12-15,crystals
65436624,90,2022-12-13,coins
65441039,16,2022-12-14,crystals
65441039,48,2022-12-14,crystals
65441039,48,2022-12-15,crystals
65441039,120,2022-12-16,crystals
65447383,10,2022-12-19,crystals
65447383,90,2022-12-18,crystals
65447383,320,2022-12-16,crystals
65448452,16,2022-12-14,crystals
65448452,48,2022-12-14,crystals
65448452,48,2022-12-15,crystals
65448452,48,2022-12-15,crystals
65461046,5,2022-12-15,crystals
65461046,90,2022-12-13,coins
65491424,90,2022-12-18,crystals
65491424,140,2022-12-20,crystals
65491424,320,2022-12-16,crystals
65539059,220,2022-12-16,crystals
65539059,220,2022-12-17,crystals
65539059,220,2022-12-17,crystals
65573441,5,2022-12-15,crystals
65573441,30,2022-12-13,coins
65638970,220,2022-12-17,crystals
65638970,220,2022-12-17,crystals
65638970,320,2022-12-16,crystals
65644069,5,2022-12-16,crystals
65644069,45,2022-12-13,coins
65653403,80,2022-12-15,crystals
65653403,80,2022-12-15,crystals
65653403,80,2022-12-15,crystals
65653403,80,2022-12-15,crystals
65653403,120,2022-12-16,crystals
65653403,140,2022-12-19,crystals
65653403,140,2022-12-20,crystals
65653403,320,2022-12-16,crystals
65653403,320,2022-12-16,crystals
65653403,320,2022-12-16,crystals
65683415,10,2022-12-16,crystals
65683415,20,2022-12-14,crystals
65704574,48,2022-12-15,crystals
65704574,90,2022-12-13,coins
65721420,10,2022-12-15,crystals
65721420,80,2022-12-15,crystals
65721420,80,2022-12-15,crystals
65728862,5,2022-12-15,crystals
65728862,90,2022-12-13,coins
65760920,10,2022-12-17,crystals
65760920,80,2022-12-15,crystals
65760920,80,2022-12-15,crystals
65760920,80,2022-12-15,crystals
65760920,80,2022-12-15,crystals
65760920,120,2022-12-16,crystals
65760920,120,2022-12-16,crystals
65772446,90,2022-12-13,coins
65772446,120,2022-12-16,crystals
65772446,120,2022-12-16,crystals
65772446,120,2022-12-16,crystals
65772446,120,2022-12-16,crystals
65779484,5,2022-12-18,crystals
65779484,140,2022-12-19,crystals
65779484,220,2022-12-16,crystals
65779484,220,2022-12-16,crystals
65779484,220,2022-12-16,crystals
65779484,220,2022-12-16,crystals
65779484,220,2022-12-16,crystals
65779484,220,2022-12-16,crystals
65779484,220,2022-12-16,crystals
65779484,220,2022-12-17,crystals
65810466,20,2022-12-13,coins
65810466,30,2022-12-14,crystals
65821896,20,2022-12-13,coins
65821896,30,2022-12-15,crystals
65831689,90,2022-12-18,crystals
65831689,90,2022-12-18,crystals
65831689,320,2022-12-16,crystals
65836168,48,2022-12-15,crystals
65836168,90,2022-12-13,coins
65836168,120,2022-12-16,crystals
65836168,120,2022-12-16,crystals
65836168,120,2022-12-16,crystals
65836168,120,2022-12-16,crystals
65836168,120,2022-12-16,crystals
65850935,5,2022-12-19,crystals
65850935,10,2022-12-16,crystals
65850935,220,2022-12-16,crystals
65856162,5,2022-12-15,crystals
65856162,10,2022-12-15,crystals
65856162,50,2022-12-16,crystals
65856162,80,2022-12-15,crystals
65856162,80,2022-12-15,crystals
65856162,120,2022-12-16,crystals
65856162,140,2022-12-20,crystals
65860355,30,2022-12-13,coins
65860355,30,2022-12-15,crystals
65863455,5,2022-12-17,crystals
65863455,220,2022-12-16,crystals
65863455,320,2022-12-16,crystals
65864514,220,2022-12-16,crystals
65864514,220,2022-12-17,crystals
65864514,320,2022-12-16,crystals
65922302,80,2022-12-15,crystals
65922302,80,2022-12-15,crystals
65922302,80,2022-12-15,crystals
65952842,16,2022-12-14,crystals
65952842,120,2022-12-16,crystals
65955692,16,2022-12-14,crystals
65955692,48,2022-12-14,crystals
65960443,10,2022-12-16,crystals
65960443,80,2022-12-15,crystals
65960443,80,2022-12-15,crystals
65960443,80,2022-12-15,crystals
65960443,80,2022-12-15,crystals
65960443,90,2022-12-19,crystals
65960443,320,2022-12-16,crystals
65984696,20,2022-12-13,coins
65984696,30,2022-12-15,crystals
65986586,30,2022-12-15,crystals
65986586,90,2022-12-13,coins
65991775,220,2022-12-17,crystals
65991775,220,2022-12-17,crystals
65991775,320,2022-12-16,crystals
65993750,5,2022-12-15,crystals
65993750,90,2022-12-13,coins
66004491,90,2022-12-18,crystals
66004491,220,2022-12-16,crystals
66004491,320,2022-12-16,crystals
66013947,5,2022-12-16,crystals
66013947,5,2022-12-19,crystals
66013947,80,2022-12-15,crystals
66013947,80,2022-12-15,crystals
66013947,80,2022-12-15,crystals
66013947,80,2022-12-15,crystals
66013947,120,2022-12-16,crystals
66013947,140,2022-12-20,crystals
66013947,220,2022-12-17,crystals
66013947,320,2022-12-16,crystals
66014788,5,2022-12-18,crystals
66014788,5,2022-12-18,crystals
66014788,50,2022-12-18,crystals
66014788,80,2022-12-15,crystals
66014788,80,2022-12-15,crystals
66014788,80,2022-12-15,crystals
66014788,80,2022-12-15,crystals
66014788,90,2022-12-18,crystals
66014788,90,2022-12-19,crystals
66014788,90,2022-12-19,crystals
66014788,90,2022-12-19,crystals
66014788,120,2022-12-16,crystals
66014788,220,2022-12-17,crystals
66014788,220,2022-12-17,crystals
66019881,5,2022-12-15,crystals
66019881,90,2022-12-13,coins
66025216,5,2022-12-15,crystals
66025216,30,2022-12-13,coins
66025329,16,2022-12-14,crystals
66025329,48,2022-12-14,crystals
66027112,10,2022-12-15,crystals
66027112,30,2022-12-14,crystals
66028968,10,2022-12-15,crystals
66028968,10,2022-12-15,crystals
66033636,10,2022-12-15,crystals
66033636,10,2022-12-16,crystals
66033636,10,2022-12-18,crystals
66033636,80,2022-12-15,crystals
66033636,80,2022-12-15,crystals
66033636,120,2022-12-15,crystals
66033636,120,2022-12-16,crystals
66065287,20,2022-12-13,coins
66065287,90,2022-12-13,coins
66082143,220,2022-12-16,crystals
66082143,220,2022-12-17,crystals
66082143,320,2022-12-16,crystals
66082446,20,2022-12-13,coins
66082446,90,2022-12-13,coins
66087203,5,2022-12-20,crystals
66087203,45,2022-12-13,coins
66092432,48,2022-12-15,crystals
66092432,90,2022-12-18,crystals
66106989,90,2022-12-18,crystals
66106989,220,2022-12-16,crystals
66106989,220,2022-12-16,crystals
66109263,30,2022-12-15,crystals
66109263,90,2022-12-13,coins
66141560,20,2022-12-14,coins
66141560,155,2022-12-12,coins
66141560,300,2022-12-13,coins
66151372,90,2022-12-18,crystals
66151372,220,2022-12-16,crystals
66151372,320,2022-12-16,crystals
66156661,90,2022-12-18,crystals
66156661,220,2022-12-17,crystals
66156661,320,2022-12-16,crystals
66157560,5,2022-12-25,crystals
66157560,20,2022-12-13,coins
66157577,30,2022-12-16,crystals
66157577,50,2022-12-16,crystals
66157577,220,2022-12-17,crystals
66167442,48,2022-12-14,crystals
66167442,90,2022-12-19,crystals
66174472,10,2022-12-15,crystals
66174472,90,2022-12-13,coins
66176289,16,2022-12-14,crystals
66176289,30,2022-12-15,crystals
66176289,48,2022-12-14,crystals
66176289,48,2022-12-15,crystals
66176289,48,2022-12-15,crystals
66178886,80,2022-12-15,crystals
66178886,80,2022-12-15,crystals
66178886,80,2022-12-15,crystals
66178886,80,2022-12-15,crystals
66178886,90,2022-12-19,crystals
66178886,120,2022-12-16,crystals
66178886,320,2022-12-16,crystals
66196839,16,2022-12-14,crystals
66196839,48,2022-12-15,crystals
66210453,90,2022-12-18,crystals
66210453,90,2022-12-18,crystals
66210453,90,2022-12-18,crystals
66210453,140,2022-12-20,crystals
66210453,220,2022-12-16,crystals
66210453,220,2022-12-16,crystals
66210453,220,2022-12-17,crystals
66210453,220,2022-12-17,crystals
66210453,220,2022-12-17,crystals
66210453,220,2022-12-17,crystals
66210453,220,2022-12-17,crystals
66210453,220,2022-12-17,crystals
66210453,220,2022-12-17,crystals
66210453,220,2022-12-17,crystals
66217631,90,2022-12-13,coins
66217631,120,2022-12-16,crystals
66217631,120,2022-12-16,crystals
66217631,120,2022-12-16,crystals
66217631,120,2022-12-16,crystals
66224725,5,2022-12-15,crystals
66224725,90,2022-12-13,coins
66225835,5,2022-12-16,crystals
66225835,90,2022-12-18,crystals
66225835,220,2022-12-16,crystals
66283861,5,2022-12-16,crystals
66283861,220,2022-12-16,crystals
66283861,220,2022-12-17,crystals
66298273,10,2022-12-14,crystals
66298273,10,2022-12-22,crystals
66304301,10,2022-12-15,crystals
66304301,10,2022-12-16,crystals
66304301,10,2022-12-19,crystals
66304301,80,2022-12-15,crystals
66304301,80,2022-12-15,crystals
66304301,120,2022-12-15,crystals
66304301,120,2022-12-16,crystals
66316532,90,2022-12-18,crystals
66316532,140,2022-12-21,crystals
66316532,320,2022-12-16,crystals
66320722,16,2022-12-14,crystals
66320722,48,2022-12-14,crystals
66323780,5,2022-12-14,crystals
66323780,45,2022-12-13,coins
66337223,90,2022-12-18,crystals
66337223,220,2022-12-17,crystals
66337223,320,2022-12-16,crystals
66338747,10,2022-12-18,crystals
66338747,220,2022-12-16,crystals
66338747,320,2022-12-16,crystals
66342327,90,2022-12-18,crystals
66342327,220,2022-12-16,crystals
66342327,320,2022-12-16,crystals
66352520,10,2022-12-16,crystals
66352520,80,2022-12-15,crystals
66352520,80,2022-12-15,crystals
66352520,80,2022-12-15,crystals
66352520,80,2022-12-15,crystals
66352520,90,2022-12-19,crystals
66352520,90,2022-12-19,crystals
66352520,140,2022-12-20,crystals
66352520,140,2022-12-20,crystals
66352520,320,2022-12-16,crystals
66356973,5,2022-12-15,crystals
66356973,90,2022-12-13,coins
66372894,90,2022-12-18,crystals
66372894,220,2022-12-16,crystals
66372894,220,2022-12-17,crystals
66375148,80,2022-12-15,crystals
66375148,80,2022-12-15,crystals
66375148,80,2022-12-15,crystals
66375148,80,2022-12-15,crystals
66375148,120,2022-12-16,crystals
66375148,140,2022-12-20,crystals
66375148,220,2022-12-17,crystals
66398075,80,2022-12-15,crystals
66398075,80,2022-12-15,crystals
66398075,80,2022-12-15,crystals
66411443,220,2022-12-16,crystals
66411443,220,2022-12-17,crystals
66411443,320,2022-12-16,crystals
66423768,16,2022-12-14,crystals
66423768,20,2022-12-14,crystals
66445508,90,2022-12-13,coins
66445508,155,2022-12-13,coins
66456454,220,2022-12-16,crystals
66456454,220,2022-12-17,crystals
66456454,220,2022-12-17,crystals
66460315,16,2022-12-14,crystals
66460315,120,2022-12-16,crystals
66481171,10,2022-12-16,crystals
66481171,16,2022-12-14,crystals
66481171,16,2022-12-14,crystals
66481171,48,2022-12-15,crystals
66482172,16,2022-12-14,crystals
66482172,16,2022-12-14,crystals
66503136,10,2022-12-15,crystals
66503136,10,2022-12-19,crystals
66503136,80,2022-12-15,crystals
66503136,80,2022-12-15,crystals
66503136,80,2022-12-15,crystals
66503136,120,2022-12-16,crystals
66503136,120,2022-12-16,crystals
66504360,140,2022-12-20,crystals
66504360,220,2022-12-16,crystals
66504360,320,2022-12-16,crystals
66508271,10,2022-12-16,crystals
66508271,10,2022-12-19,crystals
66508271,80,2022-12-15,crystals
66508271,80,2022-12-15,crystals
66508271,80,2022-12-15,crystals
66508271,80,2022-12-15,crystals
66508271,90,2022-12-18,crystals
66508271,140,2022-12-20,crystals
66508271,220,2022-12-17,crystals
66508271,320,2022-12-16,crystals
66514709,10,2022-12-14,crystals
66514709,16,2022-12-14,crystals
66514709,120,2022-12-16,crystals
66514709,120,2022-12-16,crystals
66515297,5,2022-12-15,crystals
66515297,90,2022-12-13,coins
66516495,10,2022-12-18,crystals
66516495,10,2022-12-18,crystals
66516495,90,2022-12-18,crystals
66516495,90,2022-12-18,crystals
66516495,140,2022-12-21,crystals
66516495,140,2022-12-21,crystals
66516495,220,2022-12-16,crystals
66516495,220,2022-12-16,crystals
66516495,220,2022-12-16,crystals
66516495,220,2022-12-17,crystals
66522496,48,2022-12-15,crystals
66522496,90,2022-12-13,coins
66525460,10,2022-12-15,crystals
66525460,80,2022-12-15,crystals
66525460,80,2022-12-15,crystals
66525460,80,2022-12-15,crystals
66525460,90,2022-12-19,crystals
66525460,120,2022-12-16,crystals
66525460,120,2022-12-16,crystals
66525893,20,2022-12-13,coins
66525893,30,2022-12-15,crystals
66535841,30,2022-12-14,crystals
66535841,45,2022-12-13,coins
66545988,16,2022-12-14,crystals
66545988,48,2022-12-15,crystals
66548742,5,2022-12-14,crystals
66548742,20,2022-12-13,coins
66551527,10,2022-12-15,crystals
66551527,80,2022-12-15,crystals
66551527,80,2022-12-15,crystals
66563864,5,2022-12-17,crystals
66563864,220,2022-12-16,crystals
66563864,320,2022-12-16,crystals
66578399,220,2022-12-16,crystals
66578399,220,2022-12-17,crystals
66578399,320,2022-12-16,crystals
66579499,5,2022-12-15,crystals
66579499,90,2022-12-13,coins
66592098,5,2022-12-14,crystals
66592098,20,2022-12-13,coins
66596157,16,2022-12-14,crystals
66596157,48,2022-12-15,crystals
66607489,5,2022-12-19,crystals
66607489,80,2022-12-15,crystals
66607489,80,2022-12-15,crystals
66607489,80,2022-12-15,crystals
66607489,80,2022-12-15,crystals
66607489,90,2022-12-18,crystals
66607489,90,2022-12-19,crystals
66607489,120,2022-12-16,crystals
66607489,140,2022-12-20,crystals
66607489,220,2022-12-17,crystals
66610521,5,2022-12-14,crystals
66610521,16,2022-12-14,crystals
66629412,10,2022-12-16,crystals
66629412,90,2022-12-18,crystals
